Streams,Title,Artists,URI,Artist URIs
"['spotify:artist:4q3ewBCX7sLwd24euuV69X', 'spotify:artist:12vb80Km0Ew53ABfJOepVz']","['Bad Bunny', 'Ñengo Flow']",336173229,Que Malo,spotify:track:53v2u51nq3CxiKUNphRzP1
['spotify:artist:5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],336169613,Sugar,spotify:track:31RTFPrB7wmYBhlkM2ILXG
['spotify:artist:06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],336155651,Red (Taylor's Version),spotify:track:4OAuvHryIVv4kMDNSLuPt6
['spotify:artist:2eEmsgWmUFMbtU7agJpnjY'],['Miranda!'],336051391,Perfecta,spotify:track:09QfIIP4NUx4A3thmovb2o
['spotify:artist:3ATyg4fGC9F8trfb0GRWmX'],['Joey Montana'],336013868,Picky,spotify:track:4tPL9PeVZY4c0jUPtSD5nx
['spotify:artist:1wZtkThiXbVNtj6hee6dz9'],['Wisin & Yandel'],336013760,Sexy Movimiento,spotify:track:1Kgyx7NLtzsa3gWV1efGHu
['spotify:artist:4UXqAaa6dQYAk18Lv7PEgX'],['Fall Out Boy'],336003807,Uma Thurman,spotify:track:5PUawWFG1oIS2NwEcyHaCr
['spotify:artist:6wWVKhxIU2cEi0K81v7HvP'],['Rammstein'],335991085,Engel,spotify:track:5Zuboc3Cj9Ldnc8HyUnNUK
['spotify:artist:3tlXnStJ1fFhdScmQeLpuG'],['Brent Faiyaz'],335946064,Been Away,spotify:track:5PvVkf1Yuq3XyMqqjPiKPd
['spotify:artist:4Gso3d4CscCijv0lmajZWs'],['Don Toliver'],335942348,BANDIT,spotify:track:0PHrcmOtDE89ew4vVEaD7S
"['spotify:artist:4VMYDCV2IEDYJArk749S6m', 'spotify:artist:1wZtkThiXbVNtj6hee6dz9']","['Daddy Yankee', 'Wisin & Yandel']",335859491,Si Supieras,spotify:track:7MRU4vOkywuhZ9kbFiPuiu
['spotify:artist:74XFHRwlV6OrjEM0A2NCMF'],['Paramore'],335842954,Decode,spotify:track:1ZLtE9tSJdaUiIJ9YoKHQe
"['spotify:artist:4Gso3d4CscCijv0lmajZWs', 'spotify:artist:1uNFoZAHBGtllmzznpCI3s', 'spotify:artist:1RyvyyTE3xzB2ZywiAwp0i']","['Don Toliver', 'Justin Bieber', 'Future']",335811338,Private Landing,spotify:track:52NGJPcLUzQq5w7uv4e5gf
['spotify:artist:13saZpZnCDWOI9D4IJhp1f'],['Lily Allen'],335802123,Fuck You,spotify:track:1GCbc1vpkZA2zhjsSFhmHT
['spotify:artist:5G9kmDLg3OeUyj8KVBLzbu'],['mike.'],335584418,These Days,spotify:track:5tsI3xxDHDgzHhn30LTQNz
['spotify:artist:3TVXtAsR1Inumwj472S9r4'],['Drake'],335544548,Fire & Desire,spotify:track:4BhGTc3Cgay2U1QcTS7vQe
"['spotify:artist:5K4W6rqBFWDnAN6FQUkS6x', 'spotify:artist:15UsOTVnJzReFVN1VCnxy4']","['Kanye West', 'XXXTENTACION']",335539529,True Love,spotify:track:06JvOZ39sK8D8SqiqfaxDU
"['spotify:artist:0IF46mUS8NXjgHabxk2MCM', 'spotify:artist:6PTNNcLg90Kkl89JcEwKhT']","['Kelis', 'Alex Wann']",335534058,Milkshake,spotify:track:49wEdWGkL2CcOrXEKklXtJ
,,335460610,F-ck Up Some Commas,
['spotify:artist:5cBeFQv3kBVP8o15CmPTKb'],['Tez Cadey'],335437798,Seve,spotify:track:6UqRGwjwYL0stXbaodTxwo
['spotify:artist:1r4hJ1h58CWwUQe3MxPuau'],['Maluma'],335432094,El Préstamo,spotify:track:2XVilv6s9GETnw9PG4T9Mz
['spotify:artist:5Ppie0uPnbnvGBYRwYmlt0'],['Megan Moroney'],335387783,Tennessee Orange,spotify:track:6DLbBlGIOjjEj0dNN25zhZ
['spotify:artist:5GVk1KCKa1tdHRev4bMw7V'],['NOBITA'],335379107,Ikaw Lang,spotify:track:16iRlyUMJVPqz62DlomMre
"['spotify:artist:1SupJlEpv7RS2tPNRaHViT', 'spotify:artist:2R21vXR83lH98kGeO99Y66']","['Nicky Jam', 'Anuel AA']",335277280,Whine Up,spotify:track:2pWOMNQJW3g2zmGjP0Vkb0
['spotify:artist:2C6i0I5RiGzDKN9IAF8reh'],['Banda MS de Sergio Lizárraga'],335201418,A Lo Mejor,spotify:track:1ugCJElyPMmDj2FYPgbD4d
['spotify:artist:1zNqDE7qDGCsyzJwohVaoX'],['Anne-Marie'],335126455,Ciao Adios,spotify:track:01BC4Xj5tfsfV8DLDrma7q
['spotify:artist:0u2FHSq3ln94y5Q57xazwf'],['Keith Urban'],335120110,Blue Ain't Your Color,spotify:track:6wycnu8FWXsj68ig7BEot9
['spotify:artist:55Aa2cqylxrFIXC767Z865'],['Lil Wayne'],335098982,How To Love,spotify:track:5W7BcYDIaeXnpG3e39T7hJ
"['spotify:artist:0TnOYISbd1XYRBk9myaseg', 'spotify:artist:2DlGxzQSjYe5N6G9nkYghR', 'spotify:artist:2OjoIDVPQKT9B7loZbPEfp']","['Pitbull', 'Jennifer Lopez', 'Claudia Leitte']",335003923,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],spotify:track:1PCvKFPWnTXAe2oaReVUcr
['spotify:artist:4GvEc3ANtPPjt1ZJllr5Zl'],['Bazzi'],334953038,Why,spotify:track:7lozLnUfzcgEpMMVQI7yhA
['spotify:artist:5INjqkS1o8h1imAzPqGZBb'],['Tame Impala'],334950027,Elephant,spotify:track:6qZjm61s6u8Ead9sWxCDro
['spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'],['BTS'],334895843,HOME,spotify:track:6Yc3tjFCVR2bfAQFRTZBef
"['spotify:artist:5XJDexmWFLWOkjOEjOVX3e', 'spotify:artist:00XhexlJEXQstHimpZN910']","['Eladio Carrion', 'Brytiago']",334873595,3 Am,spotify:track:1F205Nl2feOSYSztLNOJAL
"['spotify:artist:6xerOqBLmelL3xZNZkVbGl', 'spotify:artist:4LTPxLxjiT5pzYd5WZAR3v']","['João Gustavo e Murilo', 'Analaga']",334753028,Lençol Dobrado,spotify:track:72xB2J9ZeBl0Rzxq2XmzdY
['spotify:artist:12Chz98pHFMPJEknJQMWvI'],['Muse'],334678789,Hysteria,spotify:track:0knbMPVHpFbsx38pLoYSRs
['spotify:artist:7Gi6gjaWy3DxyilpF1a8Is'],['Junior H'],334644954,Mente Positiva,spotify:track:3WQilym5Vi4ypxb70vx0eY
['spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ'],['Gunna'],334640804,Drip or Drown,spotify:track:6ZthdsKjWtiCxnxbhs74vF
['spotify:artist:6KOszWgIriJLaPOySuBOTI'],['SUICIDAL-IDOL'],334613615,ecstacy (slowed),spotify:track:1JgknGBbrfmEHeOZH051SS
"['spotify:artist:4V8LLVI7PbaPR0K2TGSxFF', 'spotify:artist:7pbDxGE6nQSZVfiFdq9lOL', 'spotify:artist:1mSJCvDX0W7Dn7S9C6vmvI']","['Tyler, The Creator', 'Rex Orange County', 'Anna of the North']",334572042,Boredom,spotify:track:5WNYg3usc6H8N3MBEp4zVk
"['spotify:artist:716NhGYqD1jl2wI1Qkgq36', 'spotify:artist:1pi7nGhOM7PTHR5YEgXVGq']","['Bizarrap', 'Villano Antillano']",334552525,"Villano Antillano: Bzrp Music Sessions, Vol. 51",spotify:track:4hceSKjrkDTO0nMKFcb3sj
['spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH'],['Billie Eilish'],334392300,Halley's Comet,spotify:track:5XsAal7ZcWg1I5T4NcRjkv
"['spotify:artist:4EPJlUEBy49EX1wuFOvtjK', 'spotify:artist:0u6GtibW46tFX7koQ6uNJZ']","['Becky Hill', 'Topic']",334305929,My Heart Goes (La Di Da),spotify:track:2dWNKXTs5z7Iu1g0kYh4Xe
['spotify:artist:1bfl0AU8SqmLkElptOprhC'],['Julión Álvarez y su Norteño Banda'],334212058,Que Te Vaya Bien,spotify:track:5Ei8EK2uXNkqqVSe2QYsFp
['spotify:artist:3dXaa6jwM7B52GZpaJEIr5'],['Puddle Of Mudd'],334201731,She Hates Me,spotify:track:16DhvbuyvJob4Q9GHNYu2n
"['spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY', 'spotify:artist:4q3ewBCX7sLwd24euuV69X', 'spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ']","['Travis Scott', 'Bad Bunny', 'The Weeknd']",334201298,K-POP,spotify:track:5L3ecxQnQ9qTBmnLQiwf0C
['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],['Eminem'],333991528,The Ringer,spotify:track:2jt2WxXMCD4zjACthkJQVE
"['spotify:artist:3MCjwjfIor5FkK3h639qkW', 'spotify:artist:6mQfAAqZGBzIfrmlZCeaYT']","['Rufus', 'Chaka Khan']",333880783,Ain't Nobody,spotify:track:53Za5vyGc1x7GxgJVRjRKc
['spotify:artist:163tK9Wjr9P9DmM0AVK7lm'],['Lorde'],333808437,Supercut,spotify:track:6K8VQ84MqhsoakN5MjrnVR
"['spotify:artist:5Pwc4xIPtQLFEnJriah9YJ', 'spotify:artist:5iNrZmtVMtYev5M9yoWpEq']","['OneRepublic', 'Seeb']",333783399,Rich Love,spotify:track:7dOeiXeTSfA1ixaYmQcWu7
['spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z'],['Tiësto'],333754565,Red Lights,spotify:track:5L2l7mI8J1USMzhsmdjat9
['spotify:artist:2bA6fzP0lMAQ4kz6CF61w8'],['Toby Keith'],333736732,Should've Been A Cowboy,spotify:track:4TJUS843fKiqqIzycM74Oy
['spotify:artist:2ydZrTy8U3kOMOzx20s3dg'],['DJ Nelson'],333675295,La Pregunta,spotify:track:2926BdsRyzWnK2dmTAyXKm
['spotify:artist:2rhFzFmezpnW82MNqEKVry'],['Ski Mask The Slump God'],333633827,Unbothered,spotify:track:5hwUsRKvnO5yThjVrxHQVt
"['spotify:artist:66CXWjxzNUsdJxJ2JdwvnR', 'spotify:artist:2Rf4X6m0oayCJhaJ5K63GQ']","['Ariana Grande', 'Nathan Sykes']",333630764,Almost Is Never Enough,spotify:track:442j8VxaB60dWf9cBFuX5w
['spotify:artist:1JbemQ1fPt2YmSLjAFhPBv'],['Chayanne'],333604973,Dejaría Todo,spotify:track:79mdw3IznNCFsF7R9O2KGz
['spotify:artist:07PdYoE4jVRF6Ut40GgVSP'],['Cartel De Santa'],333594908,Leve,spotify:track:00jpfco62YfQj1BBYCCuKH
['spotify:artist:5M5PjPSiKeXynM6Ohu350r'],['O-Zone'],333416719,Dragostea Din Tei,spotify:track:6YkHLUPBUttfwepwFgNNGX
['spotify:artist:56OjNTX2bkrdGcB0staUOV'],['A-Wall'],333410868,Loverboy,spotify:track:2mOp5BSfbZrf4tunZ5mPit
['spotify:artist:4zxvC7CRGvggq9EWXOpwAo'],['Kiesza'],333265391,Hideaway,spotify:track:51tUT1gHE30GQPhn1agudM
['spotify:artist:6eUKZXaKkcviH0Ku9w2n3V'],['Ed Sheeran'],333258631,New Man,spotify:track:5HDPtsnyb3maFmPL8LLUTG
['spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH'],['Billie Eilish'],333226225,L’AMOUR DE MA VIE,spotify:track:6fPan2saHdFaIHuTSatORv
['spotify:artist:4jpsw9CQS439N0B7SecMgf'],['Ant Saunders'],333183200,Yellow Hearts,spotify:track:2W4yABdLc4Jnds67Poi5Nl
['spotify:artist:1T0wRBO0CK0vK8ouUMqEl5'],['Tom Jones'],333182033,It's Not Unusual,spotify:track:3TlIt0ReIxPsVZcOEivT5U
['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'],['Rihanna'],333088725,Woo,spotify:track:3HQcsqRjRdruUjkbDSgmVF
"['spotify:artist:6vWDO969PvNqNYHIOW5v0m', 'spotify:artist:0EmeFodog0BfCgMzAIvKQp']","['Beyoncé', 'Shakira']",332959465,Beautiful Liar,spotify:track:2HWWNoWEEEECwZhAiLg7ib
['spotify:artist:77tT1kLj6mCWtFNqiOmP9H'],['Daryl Hall & John Oates'],332906211,Jingle Bell Rock,spotify:track:6pVW5LRWgeLaHudxauOTJU
['spotify:artist:25uiPmTg16RbhZWAqwLBy5'],['Charli xcx'],332886183,360,spotify:track:4w2GLmK2wnioVnb5CPQeex
['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],['Eminem'],332871776,Space Bound,spotify:track:0sHW1jXe6Sou3437gJQNGA
['spotify:artist:3win9vGIxFfBRag9S63wwf'],['Bailey Zimmerman'],332802846,Fall In Love,spotify:track:0rCFRyEy4WXjRXNpO80Dzs
"['spotify:artist:4Q6nIcaBED8qUel8bBx6Cr', 'spotify:artist:1bj5GrcLom5gZFF5t949Xl', 'spotify:artist:2kRfqPViCqYdSGhYSM9R0Q', 'spotify:artist:2NlKrNMdpYxGjt3Pvw87rC']","['Jax Jones', 'Martin Solveig', 'Madison Beer', 'Europa']",332787801,All Day And Night,spotify:track:5naYe7rLMZcLfO1DKg48MK
['spotify:artist:5ZsFI1h6hIdQRw2ti0hz81'],['ZAYN'],332736718,Let Me,spotify:track:2cEmWBBlCfR9wWrY9JmTyt
['spotify:artist:6HaGTQPmzraVmaVxvz6EUc'],['Jung Kook'],332735584,Stay Alive (Prod. SUGA of BTS),spotify:track:7CAdT0HdiQNlt1C7xk2hep
"['spotify:artist:0ukgrNYk51TkMQr0f2Br4Q', 'spotify:artist:1CoZyIx7UvdxT5c8UkMzHd', 'spotify:artist:28uJnu5EsrGml2tBd7y8ts', 'spotify:artist:6jmHuLfbWlq34KedQ7mA5I']","['Maverick Sabre', 'Jorja Smith', 'Vintage Culture', 'Slow Motion']",332663270,Slow Down,spotify:track:5PNvgiKSwMdjBsDsgFCFLX
['spotify:artist:6IdtcAwaNVAggwd6sCKgTI'],['Zoé'],332626279,Soñé,spotify:track:2VhJ4nrPorAbySEgO4V0BS
"['spotify:artist:7vXDAI8JwjW531ouMGbfcp', 'spotify:artist:5C4PDR4LnhZTbVnKWXuDKD']","['TINI', 'Morat']",332618319,Consejo de Amor,spotify:track:7GrffUxvaKz4wKmyutin0P
['spotify:artist:163tK9Wjr9P9DmM0AVK7lm'],['Lorde'],332568245,Tennis Court,spotify:track:74fpNVAJrKGQuqHETi4WSt
['spotify:artist:2hPgGN4uhvXAxiXQBIXOmE'],['KIDS SEE GHOSTS'],332446033,Reborn,spotify:track:4RVbK6cV0VqWdpCDcx3hiT
"['spotify:artist:1rPf3UFQ9PzH7MafzfHTnG', 'spotify:artist:6TLwD7HPWuiOzvXEa3oCNe', 'spotify:artist:1lpOgw56wZLDa8gaP6bSIs']","['TWISTED', 'Oliver Tree', 'Fast & Furious: The Fast Saga']",332444518,WORTH NOTHING,spotify:track:3PjbA0O5olhampPMdaB0V1
['spotify:artist:3koiLjNrgRTNbOwViDipeA'],['Marvin Gaye'],332440815,Let's Get It On,spotify:track:627teoJpK7qZOxRRY8TNnv
['spotify:artist:053q0ukIDRgzwTr4vNSwab'],['Grimes'],332355353,Oblivion,spotify:track:3LGsgpx4TfxhXbr07OFKqs
332252764,Entra en Mi Vida,['Sin Bandera'],spotify:track:2h0iSG7htO0V4IvuwbTBf3,['spotify:artist:7xeM7V59cA1X8GKyKKQV87']
331944655,SWEET / I THOUGHT YOU WANTED TO DANCE,"['Tyler, The Creator', 'Brent Faiyaz', 'Fana Hues']",spotify:track:3EG9FJ0ToLfgnc1IG2Z1wz,"['spotify:artist:4V8LLVI7PbaPR0K2TGSxFF', 'spotify:artist:3tlXnStJ1fFhdScmQeLpuG', 'spotify:artist:4yJHrytMK7mqtKsXVGaBNg']"
331853667,The Sound,['The 1975'],spotify:track:316r1KLN0bcmpr7TZcMCXT,['spotify:artist:3mIj9lX2MWuHmhNCA7LSCW']
331846925,Travesuras,['Nicky Jam'],spotify:track:7AJ4RXkc0JWZqeQqzymSjv,['spotify:artist:1SupJlEpv7RS2tPNRaHViT']
331835719,Jingle Bells,['Frank Sinatra'],spotify:track:4HEOgBHRCExyYVeTyrXsnL,['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0']
331631033,FRIKI,"['Feid', 'KAROL G']",spotify:track:2WrqTrNIHqfcMCgmEo0A7E,"['spotify:artist:2LRoIwlKmHjgvigdNGBHNo', 'spotify:artist:790FomKkXshlbRYZFtlgla']"
331461817,White Wedding,['Billy Idol'],spotify:track:1gzIbdFnGJ226LTl0Cn2SX,['spotify:artist:7lzordPuZEXxwt9aoVZYmG']
331379069,Mr. Right Now,"['21 Savage', 'Metro Boomin', 'Drake']",spotify:track:4Q34FP1AT7GEl9oLgNtiWj,"['spotify:artist:1URnnhqYAYcrqrcwql10ft', 'spotify:artist:0iEtIxbK0KxaSlF7G42ZOp', 'spotify:artist:3TVXtAsR1Inumwj472S9r4']"
331376030,Welcome To Jamrock,['Damian Marley'],spotify:track:22AbXxQbMdVqEz7xJjhccG,['spotify:artist:3QJzdZJYIAcoET1GcfpNGi']
331117079,Meu Abrigo,['Melim'],spotify:track:5U28PY9MekLyCBYtLHGQpe,['spotify:artist:6uYrXgVHctAJtIdSODcyLJ']
330975663,Stuck On You,['Lionel Richie'],spotify:track:0ROwoz82DIW4tOzkxYnSjf,['spotify:artist:3gMaNLQm7D9MornNILzdSl']
330954422,4EVER,['Clairo'],spotify:track:5mIOsPuQdXchVY0jB5NO9Q,['spotify:artist:3l0CmX0FuQjFxr8SK7Vqag']
330861339,A Dios Le Pido,['Juanes'],spotify:track:129lYDVKnWtlJc2PZJviuA,['spotify:artist:0UWZUmn7sybxMCqrw9tGa7']
330845144,Fantasy,['Bazzi'],spotify:track:1i36kkhmhBxf4lYJscg5zK,['spotify:artist:4GvEc3ANtPPjt1ZJllr5Zl']
330775530,Dandelions,['Ruth B.'],spotify:track:2eAvDnpXP5W0cVtiI0PUxV,['spotify:artist:2WzaAvm2bBCf4pEhyuDgCY']
330759637,girls,['girl in red'],spotify:track:04OSnqlwlBJMvidYccraVz,['spotify:artist:3uwAm6vQy7kWPS2bciKWx9']
330626321,Dile a El,['Rauw Alejandro'],spotify:track:13Tbv4nflNxg9kYBIbJnd9,['spotify:artist:1mcTU81TzQhprhouKaTkpq']
330603112,It's Gonna Be Me,['*NSYNC'],spotify:track:2AW37v0bDyuOzGP3XnmFuA,['spotify:artist:6Ff53KvcvAj5U7Z1vojB5o']
330551060,In The End,"['Tommee Profitt', 'Fleurie', 'Mellen Gi']",spotify:track:5rAUZy2eDdegBxUVYxePK2,"['spotify:artist:73jlPRxT7z5xk29sMqFDjU', 'spotify:artist:647D92XNDYTUt5A0idePJ4', 'spotify:artist:6Hpe3EZqFMWYtJ61D0GjSa']"
330524181,West End Girls,['Pet Shop Boys'],spotify:track:2Di0qFNb7ATroCGB3q0Ka7,['spotify:artist:2ycnb8Er79LoH2AsR5ldjh']
330467071,Crimen,['Gustavo Cerati'],spotify:track:3oqWr0jDWNXxWufNogGREp,['spotify:artist:1QOmebWGB6FdFtW7Bo3F0W']
330406945,Alive,['Sia'],spotify:track:25R5Tdr4K7ENb6umHzdCXn,['spotify:artist:5WUlDfRSoLAfcVSX1WnrxN']
330391794,GOSSIP,"['Måneskin', 'Tom Morello']",spotify:track:44Xyja7xYPlVC6v2CeweSi,"['spotify:artist:0lAWpj5szCSwM4rUMHYmrr', 'spotify:artist:74NBPbyyftqJ4SpDZ4c1Ed']"
330387139,THOUSAND MILES,['The Kid LAROI'],spotify:track:1r8ZCjfrQxoy2wVaBUbpwg,['spotify:artist:2tIP7SsRs7vjIcLrU85W8J']
330345283,Contando Lunares,"['Don Patricio', 'Cruz Cafuné']",spotify:track:6uW0PIRcyZLvkoonm763xD,"['spotify:artist:6vPXtLmNd3mW0dd1Rb9eQ9', 'spotify:artist:0jeYkqwckGJoHQhhXwgzk3']"
330296271,Eyes On You,['Chase Rice'],spotify:track:4w95iGC6NrxZJ5o3D7bWyV,['spotify:artist:6pBNfggcZZDCmb0p92OnGn']
330102862,Who’s Afraid of Little Old Me?,['Taylor Swift'],spotify:track:36t6frENUtCYKuZus6aYDO,['spotify:artist:06HL4z0CvFAxyc27GXpf02']
330070939,Never Felt So Alone,['Labrinth'],spotify:track:6unndO70DvZfnXYcYQMyQJ,['spotify:artist:2feDdbD5araYcm6JhFHHw7']
330019296,Unsainted,['Slipknot'],spotify:track:5mpUKTdskZea0gStWzeHUZ,['spotify:artist:05fG473iIaoy82BF1aGhL8']
330018421,CHANEL,"['Becky G', 'Peso Pluma']",spotify:track:5RcxRGvmYai7kpFSfxe5GY,"['spotify:artist:4obzFoKoKRHIphyHzJ35G3', 'spotify:artist:12GqGscKJx3aE4t07u7eVZ']"
329955816,Speed of Sound,['Coldplay'],spotify:track:7clUVcSOtkNWa58Gw5RfD4,['spotify:artist:4gzpq5DPGxSnKTe4SA8HAU']
329873132,Lisztomania,['Phoenix'],spotify:track:4esUVfYnFcCCVHntx9FQCb,['spotify:artist:1xU878Z1QtBldR7ru9owdU']
329806262,N.Y. State of Mind,['Nas'],spotify:track:0trHOzAhNpGCsGBEu7dOJo,['spotify:artist:20qISvAhX20dpIbOOzGK3q']
329551267,My Sacrifice,['Creed'],spotify:track:2VSbEXqs6NbNiZSTcHlIDR,['spotify:artist:43sZBwHjahUvgbx1WNIkIz']
329519926,Ladders,['Mac Miller'],spotify:track:39NDBdU5Xkm5pCFGa5kZtI,['spotify:artist:4LLpKhyESsyAXpc4laK94U']
329466610,Fat Bottomed Girls,['Queen'],spotify:track:4igIYHF3B5VBxEafHauVo3,['spotify:artist:1dfeR4HaWDbWqFHLkxsg1d']
329435786,I'm Shipping Up To Boston,['Dropkick Murphys'],spotify:track:7rSERmjAT38lC5QhJ8hnQc,['spotify:artist:7w9jdhcgHNdiPeNPUoFSlx']
329427574,"Check Yes, Juliet",['We The Kings'],spotify:track:7N2PNxzZXxCdAHiAfsklhT,['spotify:artist:3ao3jf5d70Tf4fPh2bnXVl']
329405031,Focus,['Ariana Grande'],spotify:track:1cdzfFjEbUbgTm5nv3FgXR,['spotify:artist:66CXWjxzNUsdJxJ2JdwvnR']
329364478,Get Up (Rattle) [feat. Far East Movement],"['Bingo Players', 'Far East Movement']",spotify:track:3wLPRjw2XQpmowqXUXb3UF,"['spotify:artist:1pbHrVayIcVpHI9z97u4bK', 'spotify:artist:698hF4vcwHwPy8ltmXermq']"
329331424,Paralyzed,['NF'],spotify:track:5DHQKZCOZhGNTbYBCekWx0,['spotify:artist:6fOMl44jA4Sp5b9PpYCkzz']
329324270,She Wolf,['Shakira'],spotify:track:4l9fZ75WzPZlAIkqJIWlo8,['spotify:artist:0EmeFodog0BfCgMzAIvKQp']
329258765,Just You and I,['Tom Walker'],spotify:track:03x2rVJRFUrvwlfxoHd9Mo,['spotify:artist:7z2avKuuiMAT4XZJFv8Rvh']
329226865,Too Young,['Post Malone'],spotify:track:4SYUUlkScpNR1QvPscXf8t,['spotify:artist:246dkjvS1zLTtiykXe5h60']
329209730,Sexo Virtual,['Rauw Alejandro'],spotify:track:1lV3QHHMAQt0Kc1ioZq2MP,['spotify:artist:1mcTU81TzQhprhouKaTkpq']
329167380,Treehouse,"['Alex G', 'Emily Yacina']",spotify:track:7fyG2MquxykO3Ufiku1Dj2,"['spotify:artist:6lcwlkAjBPSKnFBZjjZFJs', 'spotify:artist:50oMAfElZgbElx2ktukv47']"
329139643,TOMBOY,['(G)I-DLE'],spotify:track:0IGUXY4JbK18bu9oD4mPIm,['spotify:artist:2AfmfGFbe0A0WsTYm0SDTx']
329133220,Keep Ya Head Up,['2Pac'],spotify:track:0XRbYXQUymj9SJkrr8YK5B,['spotify:artist:1ZwdS5xdxEREPySFridCfh']
329099521,DON'T YOU WORRY,"['Black Eyed Peas', 'Shakira', 'David Guetta']",spotify:track:0gYXw7aPoybWFfB7btQ0eM,"['spotify:artist:1yxSLGMDHlW21z4YXirZDS', 'spotify:artist:0EmeFodog0BfCgMzAIvKQp', 'spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai']"
329066295,Tak Ingin Usai,['Keisya Levronka'],spotify:track:0OHr74BS1CEwyZsyY9kml2,['spotify:artist:4EiSzlOeMnJcp2U8ayCQ3a']
328907944,Tengo Todo Excepto a Ti,['Luis Miguel'],spotify:track:27XboT5Wb8VOn7A0heo3Ei,['spotify:artist:2nszmSgqreHSdJA3zWPyrW']
328797118,Midsummer Madness,"['88rising', 'Joji', 'Rich Brian', 'Higher Brothers', 'AUGUST 08']",spotify:track:0qiMB9VYpBOhTcvi47h4nX,"['spotify:artist:1AhjOkOLkbHUfcHDSErXQs', 'spotify:artist:3MZsBdqDrRTJihTHQrO6Dq', 'spotify:artist:2IDLDx25HU1nQMKde4n61a', 'spotify:artist:07ZhipyrvoyNoJejeyM0PQ', 'spotify:artist:2iB8eFB6flwQculkUrRssi']"
328754651,Brave,['Sara Bareilles'],spotify:track:6Uy6K3KdmUdAfelUp0SeXn,['spotify:artist:2Sqr0DXoaYABbjBo9HaMkM']
328614903,Na Na,['Trey Songz'],spotify:track:5LIleJbUUgtvYnBW9wfY1W,['spotify:artist:2iojnBLj0qIMiKPvVhLnsH']
328598103,Unstoppable,['The Score'],spotify:track:6rrKbzJGGDlSZgLphopS49,['spotify:artist:2q3GG88dVwuQPF4FmySr9I']
328593152,Mind Over Matter (Reprise),['Young the Giant'],spotify:track:77KnJc8o5G1eKVwX5ywMeZ,['spotify:artist:4j56EQDQu5XnL7R3E9iFJT']
328482512,Eso Y Más,['Joan Sebastian'],spotify:track:7HW5tUjaKxBUamSi7nnzPt,['spotify:artist:7FsRH5bw8iWpSbMX1G7xf1']
328456779,Husn,['Anuv Jain'],spotify:track:0TL0LFcwIBF5eX7arDIKxY,['spotify:artist:4gdMJYnopf2nEUcanAwstx']
328389953,Look At Her Now,['Selena Gomez'],spotify:track:7eOkHIcaoUhngxxypM5Ajr,['spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx']
328374436,Where The Hood At,['DMX'],spotify:track:6RUpJeXT6U4SPEafnr9Wr7,['spotify:artist:1HwM5zlC5qNWhJtM00yXzG']
328352994,Si No Te Hubieras Ido,['Marco Antonio Solís'],spotify:track:1fhusBTFmHeB6BxVsvj2lN,['spotify:artist:3tJnB0s6c3oXPq1SCCavnd']
328339466,Life is Beautiful,['Lil Peep'],spotify:track:5rYpwP1dHWGVMrSZbTmt3e,['spotify:artist:2kCcBybjl3SAtIcwdWpUe3']
328300859,Waiting In Vain,['Bob Marley & The Wailers'],spotify:track:09Nck1nvRcg1Y14SNfWwtJ,['spotify:artist:2QsynagSdAqZj3U9HgDzjD']
328293992,DONTTRUSTME,['3OH!3'],spotify:track:5jzX4dWVQeBTtfBaXnMRt5,['spotify:artist:0FWzNDaEu9jdgcYTbcOa4F']
328285656,Heeriye,"['Jasleen Royal', 'Arijit Singh', 'Dulquer Salmaan']",spotify:track:5PUXKVVVQ74C3gl5vKy9Li,"['spotify:artist:74OaRjmyh0XyRZsQQQ5l7c', 'spotify:artist:4YRxDV8wJFPHPTeXepOstw', 'spotify:artist:3NHwwyb1coYa5cLyI72xSk']"
328224752,Así Es la Vida,['Elefante'],spotify:track:3q2aVABxuztNi3iS6h6qdB,['spotify:artist:5oYHL2SijkMY52gKIhYJNb']
328131123,Driving Through Kashmir,['Led Zeppelin'],spotify:track:01pTpvBghy8H9l7IGWOq5r,['spotify:artist:36QJpDe2go2KgaRleHCDTp']
328104351,The Time (Dirty Bit),['Black Eyed Peas'],spotify:track:7vWFaMq63AwkFDhS2OAg5u,['spotify:artist:1yxSLGMDHlW21z4YXirZDS']
328072571,GigaChad Theme,['g3ox_em'],spotify:track:7mLWNwcvwRdEviz6SfYp8A,['spotify:artist:0Zw2ivPEDptvMHwCXjhdRs']
